Geneid	gene_name	log2fc	p.value	fdr	significant
ENSG00000115504	EHBP1	-5.463616379782051	2.9125702462391408e-8	1.9067626545378909e-6	significant
ENSG00000143319	ISG20L2	-5.821455680055148	2.9125702462391408e-8	1.9067626545378909e-6	significant
ENSG00000152944	MED21	-6.699591544855038	2.9125702462391408e-8	1.9067626545378909e-6	significant
ENSG00000156970	BUB1B	-5.17781509150936	2.9125702462391408e-8	1.9067626545378909e-6	significant
ENSG00000165632	TAF3	-7.64867848377531	2.9125702462391408e-8	1.9067626545378909e-6	significant
ENSG00000214113	LYRM4	-5.947206956283475	2.9125702462391408e-8	1.9067626545378909e-6	significant
ENSG00000111196	MAGOHB	-5.255534086128071	3.239087478292767e-8	2.041719397634677e-6	significant
ENSG00000115750	TAF1B	-6.598938471723848	3.239087478292767e-8	2.041719397634677e-6	significant
ENSG00000129128	SPCS3	-5.886187706115452	3.239087478292767e-8	2.041719397634677e-6	significant
ENSG00000131153	GINS2	-5.267393630191392	3.239087478292767e-8	2.041719397634677e-6	significant
ENSG00000131966	ACTR10	-5.815654152516123	3.239087478292767e-8	2.041719397634677e-6	significant
ENSG00000136206	SPDYE1	-5.217071965772723	3.239087478292767e-8	2.041719397634677e-6	significant
ENSG00000140105	WARS	-6.572151324623651	3.239087478292767e-8	2.041719397634677e-6	significant
ENSG00000172534	HCFC1	-5.440551599117438	3.239087478292767e-8	2.041719397634677e-6	significant
ENSG00000213397	HAUS7	-5.833557840819582	3.239087478292767e-8	2.041719397634677e-6	significant
ENSG00000240682	ISY1	-4.9800023528389445	3.239087478292767e-8	2.041719397634677e-6	significant
ENSG00000276043	NA	-6.586393725065191	3.239087478292767e-8	2.041719397634677e-6	significant
ENSG00000108592	FTSJ3	-5.269063641164716	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000130772	MED18	-5.590664611230594	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000132664	POLR3F	-5.766283126874459	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000134440	NARS	-5.446031553125802	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000141905	NFIC	-5.627492704864299	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000145912	NHP2	-5.086295341026721	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000155858	LSM11	-5.294867128837326	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000164162	ANAPC10	-5.8934611591490205	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000167986	DDB1	-5.9105377542435225	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000168538	TRAPPC11	-6.362998485034661	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000173548	SNX33	-6.477264743231152	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000180198	RCC1	-6.5679327300352	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000197077	KIAA1671	-5.2820528776109414	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000266733	TBC1D29	-5.086908027142585	3.600995609160734e-8	2.1673347121200315e-6	significant
ENSG00000048162	NOP16	-5.417744807397069	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000070814	TCOF1	-5.690912808924055	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000087365	SF3B2	-4.990576452676438	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000100401	RANGAP1	-7.19203556636245	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000113593	PPWD1	-5.881819391394228	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000115685	PPP1R7	-4.904385617558931	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000118197	DDX59	-5.644860244181785	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000132963	POMP	-5.818248237410806	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000133997	MED6	-5.967181959343252	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000148700	ADD3	-4.931941191311168	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000160932	LY6E	-5.302096037593426	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000162711	NLRP3	-5.548405780329241	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000167080	B4GALNT2	-5.0606647457663865	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000167637	ZNF283	-5.052227547299863	3.796280455792334e-8	2.2695793285056094e-6	significant
ENSG00000171824	EXOSC10	-5.529344524425239	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000180822	PSMG4	-4.930542512372724	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000185339	TCN2	-5.19810836015276	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000198498	TMA16	-6.315752729036134	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000224877	C17orf89	-4.76858103605784	4.00199163403551e-8	2.2695793285056094e-6	significant
ENSG00000092421	SEMA6A	-5.0920207564724445	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000103245	NARFL	-6.4395459137034585	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000103932	RPAP1	-5.835616470750171	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000111880	RNGTT	-6.695699298216188	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000113649	TCERG1	-6.495211509881945	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000119048	UBE2B	-5.077501496147771	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000158715	SLC45A3	-5.357824786152054	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000161904	LEMD2	-4.911773839660029	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000165417	GTF2A1	-6.5953551440153335	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000172458	IL17D	-5.46103235940226	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000180573	HIST1H2AC	-5.1167113215210875	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000196449	YRDC	-5.21216380932077	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000253710	ALG11	-5.302374521774396	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000258529	ALG9	-5.336940822656458	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000273899	NA	-5.567547318047041	4.446143291804679e-8	2.4115157423980147e-6	significant
ENSG00000004838	ZMYND10	-4.637070186180459	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000076924	XAB2	-5.119025878859744	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000077348	EXOSC5	-4.946118328745879	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000104907	TRMT1	-5.161383039323687	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000107951	MTPAP	-5.232438295273169	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000109971	HSPA8	-5.5475549561056825	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000115207	GTF3C2	-4.823011505508937	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000130713	EXOSC2	-5.501549625302085	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000135047	CTSL	6.57927811825653	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000136870	ZNF189	-4.670157517938187	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000146834	MEPCE	-6.699800530481427	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000163636	PSMD6	-5.932376685678118	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000164611	PTTG1	-5.323092873617819	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000179295	PTPN11	-4.866647337109937	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000198000	NOL8	-4.865795725991413	4.937924580158327e-8	2.5663453152254616e-6	significant
ENSG00000054116	TRAPPC3	-5.72086925443821	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000103042	SLC38A7	-4.480234660904075	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000111581	NUP107	-4.752175801856925	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000115484	CCT4	-6.366536653830113	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000116830	TTF2	-4.933358707919356	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000122550	KLHL7	-5.591668554457719	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000134283	PPHLN1	-4.938311146903735	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000150990	DHX37	-5.453684562614656	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000164754	RAD21	-4.763826372594501	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000165264	NDUFB6	-4.75864026800565	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000166211	SPIC	-4.893357734216112	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000167996	FTH1	-5.048564336299917	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000172269	DPAGT1	-5.365237516799275	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000176974	SHMT1	-6.335368822251114	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000276410	NA	-5.937506436850651	5.482254499612128e-8	2.7349707073198687e-6	significant
ENSG00000003137	CYP26B1	-5.519195182488195	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000102901	CENPT	-4.688838093610671	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000112077	RHAG	-4.827125638449203	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000125952	MAX	-4.484075103999953	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000129691	ASH2L	-4.727055841992217	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000130826	DKC1	-5.45940113965559	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000136527	TRA2B	-4.573296589517803	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000143436	MRPL9	-4.675100893534239	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000149806	FAU	-5.784189436501479	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000152409	JMY	-5.343023178150895	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000165502	RPL36AL	-5.17002309197694	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000186407	CD300E	-4.501424018013354	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000197102	DYNC1H1	-5.175850406561898	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000256671	LIMS3L	-4.773703355293656	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000268043	AC244394.1	-5.581951734775951	6.084539302616451e-8	2.9183890567665233e-6	significant
ENSG00000007923	DNAJC11	-5.05543310208518	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000106714	CNTNAP3	-5.431867032781895	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000108654	DDX5	-4.360919618609648	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000113312	TTC1	-4.957848710128625	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000114573	ATP6V1A	7.154360694677579	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000126756	UXT	-5.006359752214366	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000128159	TUBGCP6	-6.22095178078547	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000128928	IVD	-4.6431949751141905	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000133422	MORC2	-5.337342139410579	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000135740	SLC9A5	-4.933406244553747	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000153107	ANAPC1	-6.130730259773755	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000157131	C8A	-4.65856625602125	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000159352	PSMD4	-5.036185342226869	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000164418	GRIK2	-4.645639170198752	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000223614	RP11-468B6.1	-4.889000335163482	6.75071854586299e-8	3.117695708631477e-6	significant
ENSG00000052749	RRP12	-4.740089215232529	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000085231	TAF9	-4.876150228374674	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000092108	SCFD1	-4.433897871945404	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000111405	ENDOU	-4.38630490403837	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000117697	NSL1	-4.992099400925125	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000123219	CENPK	-5.8125540948309595	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000134256	CD101	-4.935099832565355	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000138592	USP8	-4.546403495605179	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000165494	PCF11	-5.504670168497647	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000170325	PRDM10	-4.9108900613688995	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000171858	RPS21	-4.900470195071973	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000174197	MGA	-4.559240569680464	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000175203	DCTN2	-4.98273488153645	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000182934	SRPR	-4.828541647210439	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000187569	DPPA3	-5.089479628220542	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000187950	OVCH1	-4.329177783062092	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000215547	DEFB115	-5.433643906283086	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000242028	HYPK	-4.684361849560183	7.487315267428904e-8	3.310386925585035e-6	significant
ENSG00000011260	UTP18	-4.893612720389712	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000029639	TFB1M	-5.459395633979909	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000073756	PTGS2	-5.041916517296144	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000100319	ZMAT5	-5.256586437075278	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000101138	CSTF1	-5.519577055720283	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000120992	LYPLA1	-4.796847619455851	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000123349	PFDN5	-5.161043388484688	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000159289	GOLGA6A	-5.870213979646758	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000164877	MICALL2	-5.187976989390782	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000174276	ZNHIT2	-4.888331872532691	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000184206	GOLGA6L4	-5.233432348687925	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000243667	WDR92	-4.619427754853509	8.301490635614107e-8	3.56887585896977e-6	significant
ENSG00000092036	HAUS4	-5.609051637342181	9.201103443339418e-8	3.884031403751739e-6	significant
ENSG00000099991	CABIN1	-4.698808662923424	9.201103443339418e-8	3.884031403751739e-6	significant
ENSG00000110321	EIF4G2	-5.696407982022703	9.201103443339418e-8	3.884031403751739e-6	significant
ENSG00000120688	WBP4	-4.556806269582136	9.201103443339418e-8	3.884031403751739e-6	significant
ENSG00000132912	DCTN4	-4.719004160604786	9.201103443339418e-8	3.884031403751739e-6	significant
ENSG00000145391	SETD7	-4.558139207693813	9.201103443339418e-8	3.884031403751739e-6	significant
ENSG00000164821	DEFA4	-5.422743120382956	9.201103443339418e-8	3.884031403751739e-6	significant
ENSG00000169375	SIN3A	-5.253872567589234	9.201103443339418e-8	3.884031403751739e-6	significant
ENSG00000023608	SNAPC1	-4.931415632838899	1.0194774850888879e-7	4.198986957348448e-6	significant
ENSG00000089053	ANAPC5	-5.597756717875162	1.0194774850888879e-7	4.198986957348448e-6	significant
ENSG00000095906	NUBP2	-4.675983685170117	1.0194774850888879e-7	4.198986957348448e-6	significant
ENSG00000100413	POLR3H	-5.451674312923191	1.0194774850888879e-7	4.198986957348448e-6	significant
ENSG00000103423	DNAJA3	-4.315095973810291	1.0194774850888879e-7	4.198986957348448e-6	significant
ENSG00000119801	YPEL5	-4.441639611250572	1.0194774850888879e-7	4.198986957348448e-6	significant
ENSG00000144647	POMGNT2	5.5556962026961605	1.0194774850888879e-7	4.198986957348448e-6	significant
ENSG00000148688	RPP30	-5.1650396244126116	1.0194774850888879e-7	4.198986957348448e-6	significant
ENSG00000182315	MBD3L3	-5.0005409061596	1.0194774850888879e-7	4.198986957348448e-6	significant
ENSG00000182791	CCDC87	-4.208830688579503	1.0194774850888879e-7	4.198986957348448e-6	significant
ENSG00000185946	RNPC3	-5.77238226427092	1.0194774850888879e-7	4.198986957348448e-6	significant
ENSG00000053372	MRTO4	-4.588926730168155	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000108651	UTP6	-4.867768858316606	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000112984	KIF20A	-4.864674927694363	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000117597	DIEXF	-5.405554741409502	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000141385	AFG3L2	-5.44091026911188	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000156697	UTP14A	-4.650557263075971	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000158435	CNOT11	-4.915842707120541	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000158773	USF1	-5.516062469277213	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000161217	PCYT1A	-4.584203043844844	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000204590	GNL1	-4.655208977086566	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000239900	ADSL	-4.660023111008195	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000258366	RTEL1	-4.40876803684564	1.129195881072047e-7	4.530868118073603e-6	significant
ENSG00000075785	RAB7A	4.523955789878662	1.250301864115404e-7	4.921546873558061e-6	significant
ENSG00000097046	CDC7	-5.249433501282144	1.250301864115404e-7	4.921546873558061e-6	significant
ENSG00000113161	HMGCR	-5.5218669160712945	1.250301864115404e-7	4.921546873558061e-6	significant
ENSG00000133627	ACTR3B	-4.490497396301179	1.250301864115404e-7	4.921546873558061e-6	significant
