Geneid	gene_name	log2fc	p.value	fdr	significant
ENSG00000178741	COX5A	-2.5729097601736712	5.798292577391749e-7	3.877721408186151e-5	significant
ENSG00000204839	MROH6	-2.5510081668302194	5.797563967873844e-7	3.877721408186151e-5	significant
ENSG00000077514	POLD3	-2.5293370957871755	6.084403186470039e-7	4.0119802506397354e-5	significant
ENSG00000122692	SMU1	-2.5921638485225587	6.085273935743623e-7	4.0119802506397354e-5	significant
ENSG00000135446	CDK4	-2.551971654552105	6.084729705069518e-7	4.0119802506397354e-5	significant
ENSG00000275379	NA	-2.553655671824784	6.084729705069518e-7	4.0119802506397354e-5	significant
ENSG00000089009	RPL6	-2.4112440871474043	6.381937356224298e-7	4.122270866439682e-5	significant
ENSG00000101213	PTK6	-2.5598541038057343	6.385123166475871e-7	4.122270866439682e-5	significant
ENSG00000102981	PARD6A	-2.499602612128803	6.381937356224298e-7	4.122270866439682e-5	significant
ENSG00000119383	PPP2R4	-2.5649185914944552	6.384781765235342e-7	4.122270866439682e-5	significant
ENSG00000169313	P2RY12	-2.4069621238188694	6.381937356224298e-7	4.122270866439682e-5	significant
ENSG00000175054	ATR	-2.499523360212625	6.381937356224298e-7	4.122270866439682e-5	significant
ENSG00000104047	DTWD1	-2.5213459271079595	6.698711769877537e-7	4.2811295203867394e-5	significant
ENSG00000171631	P2RY6	-2.5678452724849503	6.700020473539114e-7	4.2811295203867394e-5	significant
ENSG00000188763	FZD9	-2.5678452724849503	6.700020473539114e-7	4.2811295203867394e-5	significant
ENSG00000095139	ARCN1	-2.544309220807528	7.028610303317677e-7	4.371327034643374e-5	significant
ENSG00000100353	EIF3D	-2.3591740970302375	7.025128710570638e-7	4.371327034643374e-5	significant
ENSG00000127054	CPSF3L	-2.5373282644663915	7.028610303317677e-7	4.371327034643374e-5	significant
ENSG00000145592	RPL37	-2.3676890262244483	7.025128710570638e-7	4.371327034643374e-5	significant
ENSG00000162923	WDR26	-2.488963938455022	7.025128710570638e-7	4.371327034643374e-5	significant
ENSG00000196993	NPIPB9	-2.395649237684628	7.025128710570638e-7	4.371327034643374e-5	significant
ENSG00000197978	GOLGA6L9	-2.544309220807528	7.028610303317677e-7	4.371327034643374e-5	significant
ENSG00000213760	ATP6V1G2	-2.360075188104662	7.025128710570638e-7	4.371327034643374e-5	significant
ENSG00000069122	GPR116	-2.523762909802116	7.373352139152192e-7	4.452560906648323e-5	significant
ENSG00000074696	PTPLAD1	-2.5160294034135253	7.372572196466822e-7	4.452560906648323e-5	significant
ENSG00000110811	LEPREL2	-2.4832752047704107	7.370622644926242e-7	4.452560906648323e-5	significant
ENSG00000111640	GAPDH	-2.553655671824784	7.374002144679665e-7	4.452560906648323e-5	significant
ENSG00000130177	CDC16	-2.481773337512903	7.370622644926242e-7	4.452560906648323e-5	significant
ENSG00000157778	PSMG3	-2.510083007438288	7.373352139152192e-7	4.452560906648323e-5	significant
ENSG00000173660	UQCRH	-2.4819829821138857	7.370622644926242e-7	4.452560906648323e-5	significant
ENSG00000178038	ALS2CL	-2.5598541038057343	7.374002144679665e-7	4.452560906648323e-5	significant
ENSG00000236125	USP17L4	-2.5213459271079595	7.373352139152192e-7	4.452560906648323e-5	significant
ENSG00000036257	CUL3	-2.485254733104341	7.730551562564632e-7	4.595702583537271e-5	significant
ENSG00000063978	RNF4	-2.5326088467776304	7.734219161918227e-7	4.595702583537271e-5	significant
ENSG00000115866	DARS	-2.5250551324586405	7.732996465477249e-7	4.595702583537271e-5	significant
ENSG00000131480	AOC2	-2.3546571528152684	7.730551562564632e-7	4.595702583537271e-5	significant
ENSG00000254093	PINX1	-2.544809734849269	7.733947437482262e-7	4.595702583537271e-5	significant
ENSG00000135932	CAB39	-2.513792212788969	8.112211237560658e-7	4.7746888728834936e-5	significant
ENSG00000159479	MED8	-2.556582352815279	8.112211237560658e-7	4.7746888728834936e-5	significant
ENSG00000178694	NSUN3	-2.544309220807528	8.109088044658828e-7	4.7746888728834936e-5	significant
ENSG00000126267	COX6B1	-2.478993241441876	8.50395894872949e-7	4.96119393990885e-5	significant
ENSG00000140463	BBS4	-2.4695300580365345	8.50395894872949e-7	4.96119393990885e-5	significant
ENSG00000221880	KRTAP1-3	-2.5297745501474016	8.508854436546425e-7	4.96119393990885e-5	significant
ENSG00000051596	THOC3	-2.466258307046079	8.919176473659764e-7	5.138108927814343e-5	significant
ENSG00000117682	DHDDS	-2.499523360212625	8.922431625103694e-7	5.138108927814343e-5	significant
ENSG00000184206	GOLGA6L4	-2.46101518351485	8.919176473659764e-7	5.138108927814343e-5	significant
ENSG00000198242	RPL23A	-2.545319433145608	8.922276595178625e-7	5.138108927814343e-5	significant
ENSG00000005194	CIAPIN1	-2.518074176117504	9.356953170958245e-7	5.274381639387884e-5	significant
ENSG00000125995	ROMO1	-2.345031080452072	9.351608957482115e-7	5.274381639387884e-5	significant
ENSG00000132600	PRMT7	-2.494538124440082	9.35598130439553e-7	5.274381639387884e-5	significant
ENSG00000137309	HMGA1	-2.493245901783557	9.35598130439553e-7	5.274381639387884e-5	significant
ENSG00000143321	HDGF	-2.5170639637794245	9.354523664050275e-7	5.274381639387884e-5	significant
ENSG00000167105	TMEM92	-2.5598541038057343	9.355495403014696e-7	5.274381639387884e-5	significant
ENSG00000196262	PPIA	-2.3451904100293626	9.351608957482115e-7	5.274381639387884e-5	significant
ENSG00000100632	ERH	-2.553655671824784	9.812146546711426e-7	5.4649262766728886e-5	significant
ENSG00000126756	UXT	-2.553655671824784	9.812146546711426e-7	5.4649262766728886e-5	significant
ENSG00000143476	DTL	-2.4083174061569093	9.806562962444722e-7	5.4649262766728886e-5	significant
ENSG00000170889	RPS9	-2.4182250434885404	9.806562962444722e-7	5.4649262766728886e-5	significant
ENSG00000113593	PPWD1	-2.542392752155113	1.0287199108467405e-6	5.645251793111319e-5	significant
ENSG00000131095	GFAP	-2.5250551324586405	1.0284724387274964e-6	5.645251793111319e-5	significant
ENSG00000134001	EIF2S1	-2.4766393184292346	1.0285077888197012e-6	5.645251793111319e-5	significant
ENSG00000137814	HAUS2	-2.342004845042674	1.0280306488407564e-6	5.645251793111319e-5	significant
ENSG00000153207	AHCTF1	-2.4819829821138857	1.0284017416105638e-6	5.645251793111319e-5	significant
ENSG00000105778	AVL9	-2.5373282644663915	1.0785273053652582e-6	5.765949129944122e-5	significant
ENSG00000109452	INPP4B	-2.5217833814681856	1.0785273053652582e-6	5.765949129944122e-5	significant
ENSG00000110107	PRPF19	-2.3857915668175664	1.0778627009094763e-6	5.765949129944122e-5	significant
ENSG00000120539	MASTL	-2.503311817479484	1.0781949600718388e-6	5.765949129944122e-5	significant
ENSG00000130204	TOMM40	-2.3833498641985096	1.0778627009094763e-6	5.765949129944122e-5	significant
ENSG00000160294	MCM3AP	-2.540600015456847	1.078158038134076e-6	5.765949129944122e-5	significant
ENSG00000168002	POLR2G	-2.391417240820663	1.0778627009094763e-6	5.765949129944122e-5	significant
ENSG00000168393	DTYMK	-2.474150091798965	1.0782134214394822e-6	5.765949129944122e-5	significant
ENSG00000276368	NA	-2.4777010187853508	1.0782503449722784e-6	5.765949129944122e-5	significant
ENSG00000100121	GGTLC2	-2.4720122851007393	1.1301689179407796e-6	5.9587252161638565e-5	significant
ENSG00000144713	RPL32	-2.507514528891841	1.1303810157825696e-6	5.9587252161638565e-5	significant
ENSG00000146842	TMEM209	-2.502529293119298	1.1302846035261184e-6	5.9587252161638565e-5	significant
ENSG00000147274	RBMX	-2.518074176117504	1.130554575261017e-6	5.9587252161638565e-5	significant
ENSG00000178982	EIF3K	-2.4720122851007393	1.1302653219041538e-6	5.9587252161638565e-5	significant
ENSG00000080986	NDC80	-2.3480786361553903	1.184307982406258e-6	6.0742700303903824e-5	significant
ENSG00000111667	USP5	-2.4982473297907632	1.1847106404992936e-6	6.0742700303903824e-5	significant
ENSG00000118855	MFSD1	-2.4707200624442147	1.1846099651988267e-6	6.0742700303903824e-5	significant
ENSG00000124641	MED20	-2.381101842106275	1.184307982406258e-6	6.0742700303903824e-5	significant
ENSG00000125730	C3	-2.341638070221908	1.184307982406258e-6	6.0742700303903824e-5	significant
ENSG00000130762	ARHGEF16	-2.494538124440082	1.1846502344567826e-6	6.0742700303903824e-5	significant
ENSG00000131143	COX4I1	-2.4677303217722044	1.1847307764216292e-6	6.0742700303903824e-5	significant
ENSG00000161970	RPL26	-2.3626597904367523	1.184307982406258e-6	6.0742700303903824e-5	significant
ENSG00000163081	CCDC140	-2.533546815179598	1.184972429909568e-6	6.0742700303903824e-5	significant
ENSG00000232948	DEFB130	-2.513792212788969	1.1850328497492224e-6	6.0742700303903824e-5	significant
ENSG00000108424	KPNB1	-2.33156382126115	1.241107105369467e-6	6.245153762361677e-5	significant
ENSG00000119718	EIF2B2	-2.329200332852611	1.241107105369467e-6	6.245153762361677e-5	significant
ENSG00000131748	STARD3	-2.513792212788969	1.2414013860628537e-6	6.245153762361677e-5	significant
ENSG00000158023	WDR66	-2.5045088214532285	1.2416957253145041e-6	6.245153762361677e-5	significant
ENSG00000173757	STAT5B	-2.4547377250857823	1.241107105369467e-6	6.245153762361677e-5	significant
ENSG00000198522	GPN1	-2.556582352815279	1.2418008606689795e-6	6.245153762361677e-5	significant
ENSG00000221983	UBA52	-2.3319171429640937	1.241107105369467e-6	6.245153762361677e-5	significant
ENSG00000100883	SRP54	-2.4534614691958603	1.301290808868969e-6	6.509245016589068e-5	significant
ENSG00000117614	SYF2	-2.5231386638062254	1.300785949978881e-6	6.509245016589068e-5	significant
ENSG00000119599	DCAF4	-2.542392752155113	1.3638154348863743e-6	6.767571378752653e-5	significant
ENSG00000163714	U2SURP	-2.3260931872237016	1.3629904150111912e-6	6.767571378752653e-5	significant
ENSG00000177700	POLR2L	-2.491532191533409	1.3634028726496323e-6	6.767571378752653e-5	significant
ENSG00000037965	HOXC8	-2.536318052128312	1.429079665545967e-6	7.016781157830698e-5	significant
ENSG00000105669	COPE	-2.452758196751852	1.4287685950971012e-6	7.016781157830698e-5	significant
ENSG00000114942	EEF1B2	-2.3274484695617415	1.4283379757854832e-6	7.016781157830698e-5	significant
ENSG00000172053	QARS	-2.3308709896811015	1.4283379757854832e-6	7.016781157830698e-5	significant
ENSG00000100479	POLE2	-2.4875571680989457	1.497166583311356e-6	7.275606436484987e-5	significant
ENSG00000125630	POLR1B	-2.4883396924591317	1.4973913986548585e-6	7.275606436484987e-5	significant
ENSG00000133318	RTN3	-2.4690856041102442	1.4969917464627205e-6	7.275606436484987e-5	significant
ENSG00000136937	NCBP1	-2.4328146180370256	1.4968918473638678e-6	7.275606436484987e-5	significant
ENSG00000124207	CSE1L	-2.3252473018762565	1.5678198628708772e-6	7.541906101023621e-5	significant
ENSG00000129084	PSMA1	-2.3245462203127607	1.5678198628708772e-6	7.541906101023621e-5	significant
ENSG00000177885	GRB2	-2.4480387790630913	1.568367224352645e-6	7.541906101023621e-5	significant
ENSG00000198554	WDHD1	-2.551862935126518	1.5681065561005171e-6	7.541906101023621e-5	significant
ENSG00000025770	NCAPH2	-2.469006352194066	1.6424367518678623e-6	7.664953150070695e-5	significant
ENSG00000086065	CHMP5	-2.507156326447793	1.6432528995756662e-6	7.664953150070695e-5	significant
ENSG00000088833	NSFL1C	-2.4695300580365345	1.6429536060740233e-6	7.664953150070695e-5	significant
ENSG00000106538	RARRES2	-2.4097422198898966	1.642191973620983e-6	7.664953150070695e-5	significant
ENSG00000109861	CTSC	-2.5133547584287435	1.6432256891929197e-6	7.664953150070695e-5	significant
ENSG00000126226	PCID2	-2.536318052128312	1.6426543581277298e-6	7.664953150070695e-5	significant
ENSG00000182446	NPLOC4	-2.4298915215071815	1.642191973620983e-6	7.664953150070695e-5	significant
ENSG00000197756	RPL37A	-2.380855978560971	1.6427903742744865e-6	7.664953150070695e-5	significant
ENSG00000198755	RPL10A	-2.311877764783588	1.642191973620983e-6	7.664953150070695e-5	significant
ENSG00000213024	NUP62	-2.4982473297907632	1.6432528995756662e-6	7.664953150070695e-5	significant
ENSG00000236334	PPIAL4G	-2.5293370957871755	1.6431984791867067e-6	7.664953150070695e-5	significant
ENSG00000236761	CTAGE9	-2.3091111035821568	1.642191973620983e-6	7.664953150070695e-5	significant
ENSG00000107625	DDX50	-2.5250551324586405	1.7211703074917461e-6	8.008377954409227e-5	significant
ENSG00000036549	ZZZ3	-2.3705125019031423	1.8016547669964975e-6	8.303479097374069e-5	significant
ENSG00000088356	PDRG1	-2.4640211164215233	1.8023952376656117e-6	8.303479097374069e-5	significant
ENSG00000112306	RPS12	-2.3643849287231022	1.8023063677790361e-6	8.303479097374069e-5	significant
ENSG00000196367	TRRAP	-2.3524444962634106	1.8023063677790361e-6	8.303479097374069e-5	significant
ENSG00000068120	COASY	-2.4752840360911947	1.8873289864716805e-6	8.595621381383922e-5	significant
ENSG00000103245	NARFL	-2.4417610951659627	1.8874217011782413e-6	8.595621381383922e-5	significant
ENSG00000130234	ACE2	5.339307636175109	1.888843802319331e-6	8.595621381383922e-5	significant
ENSG00000143368	SF3B4	-2.32226388602294	1.8870817658202296e-6	8.595621381383922e-5	significant
ENSG00000147378	FATE1	3.242088697574287	1.888843802319331e-6	8.595621381383922e-5	significant
ENSG00000003402	CFLAR	-2.427929922417905	1.9767148668025815e-6	8.761033869474115e-5	significant
ENSG00000092108	SCFD1	-2.4693514221940265	1.976843851993034e-6	8.761033869474115e-5	significant
ENSG00000100410	PHF5A	-2.2920361551221524	1.9759411029126045e-6	8.761033869474115e-5	significant
ENSG00000108671	PSMD11	-2.3287581765309033	1.9759411029126045e-6	8.761033869474115e-5	significant
ENSG00000131153	GINS2	-2.4627288937649987	1.976843851993034e-6	8.761033869474115e-5	significant
ENSG00000135486	HNRNPA1	-2.4739918134346697	1.976843851993034e-6	8.761033869474115e-5	significant
ENSG00000165280	VCP	-2.4610944354310282	1.976843851993034e-6	8.761033869474115e-5	significant
ENSG00000176261	ZBTB8OS	-2.2941454458604595	1.9759411029126045e-6	8.761033869474115e-5	significant
ENSG00000180957	PITPNB	-2.4693514221940265	1.976843851993034e-6	8.761033869474115e-5	significant
ENSG00000224940	PRRT4	-2.4883396924591317	1.976392434505626e-6	8.761033869474115e-5	significant
ENSG00000234444	ZNF736	-2.340174129727092	1.9759411029126045e-6	8.761033869474115e-5	significant
ENSG00000014641	MDH1	-2.510865531798474	2.070562561302168e-6	8.987089717693777e-5	significant
ENSG00000121067	SPOP	-2.4092018674306774	2.069923347507181e-6	8.987089717693777e-5	significant
ENSG00000135638	EMX1	-2.4259503940839746	2.0699906254316157e-6	8.987089717693777e-5	significant
ENSG00000141367	CLTC	-2.4926216557876666	2.0703943312133557e-6	8.987089717693777e-5	significant
ENSG00000149792	MRPL49	-2.4828377504101846	2.0695533514652103e-6	8.987089717693777e-5	significant
ENSG00000161011	SQSTM1	3.3092567486669053	2.0712019394406283e-6	8.987089717693777e-5	significant
ENSG00000165684	SNAPC4	-2.4828377504101846	2.0704952679009447e-6	8.987089717693777e-5	significant
ENSG00000167333	TRIM68	-2.470440886448284	2.0704952679009447e-6	8.987089717693777e-5	significant
ENSG00000173786	CNP	-2.392874460072285	2.0696542540151764e-6	8.987089717693777e-5	significant
ENSG00000089902	RCOR1	-2.450275969687647	2.167345246641311e-6	9.234139191360843e-5	significant
ENSG00000104472	CHRAC1	-2.448476233423317	2.166678648663493e-6	9.234139191360843e-5	significant
ENSG00000114115	RBP1	-2.3234022684424094	2.167134723585955e-6	9.234139191360843e-5	significant
ENSG00000120253	NUP43	-2.3159351611862498	2.1663629512676714e-6	9.234139191360843e-5	significant
ENSG00000127564	PKMYT1	-2.4690856041102442	2.1677312497674184e-6	9.234139191360843e-5	significant
ENSG00000136682	CBWD2	-2.289320432154811	2.1663629512676714e-6	9.234139191360843e-5	significant
ENSG00000145041	VPRBP	-2.319281412150256	2.167134723585955e-6	9.234139191360843e-5	significant
ENSG00000161547	SRSF2	-2.507593780808019	2.167625970515681e-6	9.234139191360843e-5	significant
ENSG00000142539	CTD-2545M3.6	-2.4273056764220144	2.2688694131953977e-6	9.519382004197728e-5	significant
ENSG00000149428	HYOU1	-2.4672928674119783	2.268247387057922e-6	9.519382004197728e-5	significant
ENSG00000163346	PBXIP1	-2.4672928674119783	2.2696379942067843e-6	9.519382004197728e-5	significant
ENSG00000166233	ARIH1	-2.4304981754962918	2.2688694131953977e-6	9.519382004197728e-5	significant
ENSG00000198791	CNOT7	-2.423391468090844	2.2688694131953977e-6	9.519382004197728e-5	significant
ENSG00000232268	OR52I1	3.209631083326383	2.2704067916539764e-6	9.519382004197728e-5	significant
ENSG00000244005	NFS1	-2.4846304871084506	2.2685034982953965e-6	9.519382004197728e-5	significant
ENSG00000101182	PSMA7	-2.3143928131938045	2.3743420431936457e-6	9.893584322800631e-5	significant
ENSG00000146457	WTAP	-2.43138263677006	2.3754105072025496e-6	9.893584322800631e-5	significant
ENSG00000176974	SHMT1	-2.505801044109753	2.3755631775188567e-6	9.893584322800631e-5	significant
ENSG00000090861	AARS	-2.383998830119301	2.4862673630753263e-6	1.0244446523642211e-4	significant
ENSG00000117408	IPO13	-2.5293370957871755	2.4872624478561057e-6	1.0244446523642211e-4	significant
ENSG00000145425	RPS3A	-2.3302862203194987	2.4861081801817477e-6	1.0244446523642211e-4	significant
ENSG00000198836	OPA1	-2.41303682384567	2.4862673630753263e-6	1.0244446523642211e-4	significant
ENSG00000198933	TBKBP1	-2.411323339063582	2.486506153279164e-6	1.0244446523642211e-4	significant
ENSG00000160949	TONSL	-2.3115495991882082	2.6023312492985154e-6	1.0603403497757557e-4	significant
ENSG00000164070	HSPA4L	-2.4301399730522437	2.602580236372321e-6	1.0603403497757557e-4	significant
ENSG00000165119	HNRNPK	-2.4337699264867467	2.6021652688928537e-6	1.0603403497757557e-4	significant
ENSG00000165632	TAF3	-2.4905768830836874	2.6028292432055747e-6	1.0603403497757557e-4	significant
ENSG00000197415	VEPH1	-2.4896949747971715	2.6028292432055747e-6	1.0603403497757557e-4	significant
ENSG00000065978	YBX1	-2.4142500200540775	2.7238453425280776e-6	1.0727969551443028e-4	significant
ENSG00000075292	ZNF638	-2.423391468090844	2.7238453425280776e-6	1.0727969551443028e-4	significant
ENSG00000109519	GRPEL1	-2.4129577973975525	2.7238453425280776e-6	1.0727969551443028e-4	significant
ENSG00000129083	COPB1	-2.3006098269985067	2.7229368467348467e-6	1.0727969551443028e-4	significant
ENSG00000139146	FAM60A	-2.4672928674119783	2.724148230281147e-6	1.0727969551443028e-4	significant
ENSG00000154727	GABPA	-2.283831505974361	2.7229368467348467e-6	1.0727969551443028e-4	significant
ENSG00000155100	OTUD6B	-2.3169736475278944	2.7234126941568266e-6	1.0727969551443028e-4	significant
ENSG00000156299	TIAM1	3.3230277616590977	2.7254033483674535e-6	1.0727969551443028e-4	significant
